Water Body,Sample Date,Chl_a,DIN,DKN,NH3N,NH4N,NOxN,NO2N,NO3N,PN,PON,TDN,TKN,TN,TON,DON,DIP,DRP,TDP,TIP,TP,TRP,TPP,BOD,COD,O2_Dis,PV,TDS,TS,TSS,FDS,FS,VDS,VS,TRANS,TURB,TEMP,pH
LAGO MJOSA,1996-09-23,0.0068,,,,,,,0.061,,,,,0.434,,,,,,,0.0066,,,,,,,,,,,,,,6.6,,12.6,6.85
LAGO MJOSA,1996-10-16,0.006,,,,,,,0.067,,,,,0.398,,,,,,,0.0061,,,,,,,,,,,,,,7.8,,9.5,6.96
LAGO MJOSA,1996-11-04,0.0042,,,,,,,0.076,,,,,0.473,,,,,,,0.0066,,,,,,,,,,,,,,9.3,,7.5,7.03
LAGO MJOSA,1997-04-07,,,,,,,,0.098,,,,,0.499,,,,,,,0.0046,,,,,,,,,,,,,,16.3,,,
LAGO MJOSA,1997-05-27,0.0002,,,,,,,0.096,,,,,0.516,,,,,,,0.0056,,,,,,1.0,,,,,,,,12.6,,4.0,7.01
LAGO MJOSA,1997-06-16,0.0016,,,,,,,0.095,,,,,0.53,,,,,,,0.0095,,,,,,,,,,,,,,8.6,,8.5,7.16
LAGO MJOSA,1997-06-28,0.0019,,,,,,,0.072,,,,,0.453,,,,,,,0.0065,,,,,,,,,,,,,,8.0,,12.5,7.15
LAGO MJOSA,1997-07-11,0.0027,,,,,,,0.06,,,,,0.434,,,,,,,0.0081,,,,,,,,,,,,,,6.5,,17.7,7.18
LAGO MJOSA,1997-07-29,0.0026,,,,,,,0.056,,,,,0.406,,,,,,,0.0086,,,,,,,,,,,,,,6.5,,4.4,7.05
LAGO MJOSA,1997-08-11,0.0023,,,,,,,0.056,,,,,0.398,,,,,,,0.0093,,,,,,,,,,,,,,7.5,,16.0,7.07
LAGO MJOSA,1997-08-22,0.0025,,,,,,,0.039,,,,,0.319,,,,,,,0.0074,,,,,,,,,,,,,,8.0,,16.4,7.35
LAGO MJOSA,1997-09-12,0.0032,,,,,,,0.05,,,,,0.33,,,,,,,0.0074,,,,,,,,,,,,,,7.8,,14.3,7.03
LAGO MJOSA,1997-09-23,0.003,,,,,,,0.061,,,,,0.422,,,,,,,0.0063,,,,,,,,,,,,,,8.3,,11.5,7.21
LAGO MJOSA,1997-10-14,0.0031,,,,,,,0.065,,,,,0.417,,,,,,,0.0049,,,,,,,,,,,,,,9.3,,9.5,7.04
LAGO MJOSA,1997-10-30,0.0031,,,,,,,0.077,,,,,0.461,,,,,,,0.0056,,,,,,,,,,,,,,10.0,,6.9,7.12
LAGO MJOSA,1998-04-03,,,,,,,,0.1,,,,,0.519,,,,,,,0.0045,,,,,,,,,,,,,,,,,
LAGO MJOSA,1998-05-27,0.0002,,,,,,,0.101,,,,,0.536,,,,,,,0.0035,,,,,,2.2,,,,,,,,15.7,,4.0,6.9
LAGO MJOSA,1998-06-12,0.0004,,,,,,,0.099,,,,,0.557,,,,,,,0.0042,,,,,,,,,,,,,,13.7,,4.7,7.09
LAGO MJOSA,1998-06-29,0.0014,,,,,,,0.083,,,,,0.507,,,,,,,0.0054,,,,,,,,,,,,,,8.8,,10.5,7.17
LAGO MJOSA,1998-07-13,0.0018,,,,,,,0.07,,,,,0.458,,,,,,,0.0047,,,,,,,,,,,,,,7.9,,13.2,7.12
LAGO MJOSA,1998-07-23,0.0013,,,,,,,0.086,,,,,0.484,,,,,,,0.0042,,,,,,,,,,,,,,9.0,,11.4,7.19
LAGO MJOSA,1998-08-11,0.003,,,,,,,0.047,,,,,0.342,,,,,,,0.0041,,,,,,,,,,,,,,7.5,,16.2,7.31
LAGO MJOSA,1998-08-21,0.0023,,,,,,,0.072,,,,,0.465,,,,,,,0.0048,,,,,,,,,,,,,,8.5,,5.2,7.3
LAGO MJOSA,1998-09-06,0.002,,,,,,,0.061,,,,,0.401,,,,,,,0.0062,,,,,,,,,,,,,,8.4,,13.4,7.3
LAGO MJOSA,1998-09-21,0.0022,,,,,,,0.067,,,,,0.438,,,,,,,0.0051,,,,,,,,,,,,,,9.0,,13.0,7.25
LAGO MJOSA,1998-10-08,0.0024,,,,,,,0.069,,,,,0.434,,,,,,,0.004,,,,,,,,,,,,,,10.3,,11.0,7.11
LAGO MJOSA,1998-10-21,0.0018,,,,,,,0.078,,,,,0.457,,,,,,,0.0044,,,,,,,,,,,,,,11.0,,8.9,7.21
LAGO MJOSA,1999-04-04,,,,,,,,0.1,,,,,0.552,,,,,,,0.0031,,,,,,,,,,,,,,,,,
LAGO MJOSA,1999-05-20,0.0003,,,,,,,0.102,,,,,0.525,,,,,,,0.0035,,,,,,2.1,,,,,,,,14.6,,3.7,7.14
LAGO MJOSA,1999-06-10,0.0016,,,,,,,0.091,,,,,0.525,,,,,,,0.0044,,,,,,,,,,,,,,8.7,,9.5,7.16
LAGO MJOSA,1999-06-24,0.0018,,,,,,,0.091,,,,,0.557,,,,,,,0.007,,,,,,,,,,,,,,6.5,,14.2,7.34
LAGO MJOSA,1999-07-09,0.002,,,,,,,0.067,,,,,0.45,,,,,,,0.0059,,,,,,,,,,,,,,5.3,,16.5,7.29
LAGO MJOSA,1999-07-20,0.002,,,,,,,0.062,,,,,0.421,,,,,,,0.0067,,,,,,,,,,,,,,7.6,,16.0,7.28
LAGO MJOSA,1999-08-06,0.0038,,,,,,,0.049,,,,,0.361,,,,,,,0.0047,,,,,,,,,,,,,,6.8,,18.4,7.22
LAGO MJOSA,1999-08-23,0.0034,,,,,,,0.043,,,,,0.345,,,,,,,0.0054,,,,,,,,,,,,,,7.5,,16.9,7.35
LAGO MJOSA,1999-09-07,0.0039,,,,,,,0.051,,,,,0.385,,,,,,,0.007,,,,,,,,,,,,,,6.5,,15.0,7.29
LAGO MJOSA,1999-09-21,0.0053,,,,,,,0.048,,,,,0.341,,,,,,,0.0041,,,,,,,,,,,,,,7.1,,14.2,7.17
LAGO MJOSA,1999-10-14,0.002,,,,,,,0.064,,,,,0.473,,,,,,,0.0043,,,,,,,,,,,,,,8.6,,4.7,7.1
LAGO MJOSA,1999-11-01,0.0016,,,,,,,0.063,,,,,0.441,,,,,,,0.0043,,,,,,,,,,,,,,10.8,,9.0,7.02
LAGO MJOSA,2000-05-23,0.0003,,,,,,,0.1,,,,,0.551,,,,,,,0.0048,,,,,,,,,,,,,,14.1,,,7.23
LAGO MJOSA,2000-06-15,0.0013,,,,,,,0.084,,,,,0.51,,,,,,,0.005,,,,,,,,,,,,,,11.4,,,7.44
LAGO MJOSA,2000-06-28,0.0016,,,,,,,0.086,,,,,0.488,,,,,,,0.0045,,,,,,,,,,,,,,9.9,,,7.4
LAGO MJOSA,2000-07-14,0.0017,,,,,,,0.073,,,,,0.36,,,,,,,0.0046,,,,,,,,,,,,,,8.0,,,7.49
LAGO MJOSA,2000-07-27,0.002,,,,,,,0.052,,,,,0.357,,,,,,,0.0064,,,,,,,,,,,,,,6.7,,,7.4
LAGO MJOSA,2000-08-10,0.0023,,,,,,,0.051,,,,,0.35,,,,,,,0.0052,,,,,,,,,,,,,,8.0,,,7.42
LAGO MJOSA,2000-08-31,0.0029,,,,,,,0.051,,,,,0.37,,,,,,,0.0055,,,,,,,,,,,,,,8.5,,,7.28
LAGO MJOSA,2000-09-14,0.0019,,,,,,,0.057,,,,,0.375,,,,,,,0.0037,,,,,,,,,,,,,,8.5,,,7.2
LAGO MJOSA,2000-09-26,0.0022,,,,,,,0.062,,,,,0.373,,,,,,,0.0044,,,,,,,,,,,,,,9.9,,,7.4
LAGO MJOSA,2000-10-14,0.0013,,,,,,,0.067,,,,,0.398,,,,,,,0.0043,,,,,,,,,,,,,,8.5,,,7.58
LAGO MJOSA,2000-11-03,0.001,,,,,,,0.083,,,,,0.463,,,,,,,0.0051,,,,,,,,,,,,,,8.0,,,7.22
LAGO MJOSA,2000-11-25,0.0005,,,,,,,0.09,,,,,0.506,,,,,,,0.0047,,,,,,,,,,,,,,6.5,,,
LAGO MJOSA,2001-04-03,,,,,,,,0.1,,,,,0.514,,,,,,,0.0023,,,,,,,,,,,,,,,,,
LAGO MJOSA,2001-05-22,0.0003,,,,,,,0.102,,,,,0.544,,,,,,,0.0035,,,,,,,,,,,,,,14.4,,4.0,7.26
LAGO MJOSA,2001-06-11,0.0007,,,,,,,0.102,,,,,0.576,,,,,,,0.0056,,,,,,,,,,,,,,12.3,,6.0,7.0
LAGO MJOSA,2001-06-23,0.0026,,,,,,,0.098,,,,,0.487,,,,,,,0.0059,,,,,,,,,,,,,,9.5,,11.3,
LAGO MJOSA,2001-07-12,0.0023,,,,,,,0.082,,,,,0.371,,,,,,,0.0053,,,,,,,,,,,,,,8.8,,12.8,7.1
LAGO MJOSA,2001-07-24,0.0021,,,,,,,0.067,,,,,0.374,,,,,,,0.005,,,,,,,,,,,,,,7.0,,15.6,7.5
LAGO MJOSA,2001-08-13,0.0028,,,,,,,0.054,,,,,0.354,,,,,,,0.0053,,,,,,,,,,,,,,7.4,,15.6,7.12
LAGO MJOSA,2001-08-30,0.0033,,,,,,,0.055,,,,,0.404,,,,,,,0.0086,,,,,,,,,,,,,,7.6,,13.4,7.35
LAGO MJOSA,2001-09-11,0.0029,,,,,,,0.068,,,,,0.398,,,,,,,0.005,,,,,,,,,,,,,,7.6,,12.5,7.56
LAGO MJOSA,2001-09-25,0.0018,,,,,,,0.061,,,,,0.411,,,,,,,0.0041,,,,,,,,,,,,,,10.0,,12.1,7.5
LAGO MJOSA,2001-10-15,0.002,,,,,,,0.064,,,,,0.427,,,,,,,0.0041,,,,,,,,,,,,,,10.0,,10.3,7.1
LAGO MJOSA,2001-10-30,0.002,,,,,,,0.07,,,,,0.455,,,,,,,0.0045,,,,,,,,,,,,,,10.0,,9.3,7.2
LAGO MJOSA,2002-04-05,,,,,,,,0.094,,,,,0.471,,,,,,,0.0033,,,,,,,,,,,,,,,,,
LAGO MJOSA,2002-05-22,0.0005,,,,,,,0.096,,,,,0.525,,,,,,,0.0033,,,,,,,,,,,,,,11.4,,5.5,7.0
LAGO MJOSA,2002-06-07,0.0028,,,,,,,0.083,,,,,0.492,,,,,,,0.0069,,,,,,,,,,,,,,5.7,,16.0,7.2
LAGO MJOSA,2002-06-28,0.0015,,,,,,,0.07,,,,,0.435,,,,,,,0.0046,,,,,,,,,,,,,,8.5,,14.7,7.3
LAGO MJOSA,2002-07-12,0.0017,,,,,,,0.069,,,,,0.41,,,,,,,0.0036,,,,,,,,,,,,,,8.3,,8.8,7.3
LAGO MJOSA,2002-07-29,0.0028,,,,,,,0.07,,,,,0.549,,,,,,,0.0051,,,,,,,,,,,,,,6.0,,6.7,7.0
LAGO MJOSA,2002-08-13,0.0033,,,,,,,0.043,,,,,0.476,,,,,,,0.0041,,,,,,,,,,,,,,7.8,,20.2,7.2
LAGO MJOSA,2002-08-30,0.0049,,,,,,,0.044,,,,,0.33,,,,,,,0.0048,,,,,,,,,,,,,,6.1,,17.5,7.1
LAGO MJOSA,2002-09-17,0.0038,,,,,,,0.045,,,,,0.336,,,,,,,0.0056,,,,,,,,,,,,,,7.4,,15.8,7.1
LAGO MJOSA,2002-09-26,0.0045,,,,,,,0.045,,,,,0.381,,,,,,,0.0036,,,,,,,,,,,,,,7.6,,13.7,7.1
LAGO MJOSA,2002-10-10,0.0045,,,,,,,0.048,,,,,0.343,,,,,,,0.0034,,,,,,,,,,,,,,7.5,,11.5,7.4
LAGO MJOSA,2002-10-24,0.0042,,,,,,,0.07,,,,,0.385,,,,,,,0.0029,,,,,,,,,,,,,,8.0,,8.2,7.4
LAGO MJOSA,2003-03-15,,,,,,,,0.087,,,,,0.498,,,,,,,0.0021,,,,,,,,,,,,,,,,,
LAGO MJOSA,2003-05-21,0.0006,,,,,,,0.098,,,,,0.548,,,,,,,0.0031,,,,,,,,,,,,,,15.1,,4.2,7.1
LAGO MJOSA,2003-06-10,0.0019,,,,,,,0.095,,,,,0.527,,,,,,,0.0048,,,,,,,,,,,,,,9.6,,10.4,7.0
LAGO MJOSA,2003-06-25,0.0011,,,,,,,0.092,,,,,0.511,,,,,,,0.0028,,,,,,,,,,,,,,12.9,,11.3,7.1
LAGO MJOSA,2003-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,
LAGO MJOSA,2003-07-10,0.0017,,,,,,,0.075,,,,,0.477,,,,,,,0.0045,,,,,,,,,,,,,,9.8,,17.4,7.0
LAGO MJOSA,2003-07-23,0.0024,,,,,,,0.076,,,,,0.441,,,,,,,0.0033,,,,,,,,,,,,,,9.0,,17.2,7.2
LAGO MJOSA,2003-08-06,0.003,,,,,,,0.058,,,,,0.401,,,,,,,0.0048,,,,,,,,,,,,,,8.8,,19.2,7.3
LAGO MJOSA,2003-08-22,0.0036,,,,,,,0.058,,,,,0.392,,,,,,,0.0037,,,,,,,,,,,,,,9.0,,16.7,7.5
LAGO MJOSA,2003-09-05,0.0034,,,,,,,0.057,,,,,0.395,,,,,,,,,,,,,,,,,,,,,9.0,,15.2,7.5
LAGO MJOSA,2003-09-24,0.0047,,,,,,,0.058,,,,,0.384,,,,,,,0.0054,,,,,,,,,,,,,,8.5,,13.0,7.1
LAGO MJOSA,2003-10-07,0.0042,,,,,,,0.069,,,,,0.423,,,,,,,0.0042,,,,,,,,,,,,,,9.5,,,7.1
LAGO MJOSA,2003-10-22,0.0046,,,,,,,0.076,,,,,0.455,,,,,,,0.003,,,,,,,,,,,,,,9.5,,8.5,7.1
LAGO MJOSA,2004-04-01,,,,,,,,0.102,,,,,0.5,,,,,,,0.0013,,,,,,,,,,,,,,,,,
LAGO MJOSA,2004-05-14,0.0002,,,,,,,0.102,,,,,0.541,,,,,,,0.0017,,,,,,,,,,,,,,16.8,,4.0,6.8
LAGO MJOSA,2004-06-17,0.001,,,,,,,0.099,,,,,0.503,,,,,,,0.0033,,,,,,,,,,,,,,12.2,,5.6,7.1
LAGO MJOSA,2004-06-29,0.0028,,,,,,,0.087,,,,,0.507,,,,,,,0.0035,,,,,,,,,,,,,,9.7,,12.0,7.3
LAGO MJOSA,2004-07-13,0.0017,,,,,,,0.084,,,,,0.468,,,,,,,0.0061,,,,,,,,,,,,,,10.2,,15.1,7.2
LAGO MJOSA,2004-07-28,0.0027,,,,,,,0.073,,,,,0.42,,,,,,,0.0049,,,,,,,,,,,,,,9.5,,17.5,7.1
LAGO MJOSA,2004-08-12,0.004,,,,,,,0.063,,,,,0.4,,,,,,,0.0061,,,,,,,,,,,,,,8.0,,22.2,7.1
LAGO MJOSA,2004-08-29,0.0028,,,,,,,0.072,,,,,0.435,,,,,,,0.004,,,,,,,,,,,,,,9.5,,14.4,7.3
LAGO MJOSA,2004-09-15,0.0023,,,,,,,0.072,,,,,0.446,,,,,,,0.0047,,,,,,,,,,,,,,11.0,,13.6,7.2
LAGO MJOSA,2004-09-28,0.0025,,,,,,,0.076,,,,,0.448,,,,,,,0.0051,,,,,,,,,,,,,,9.9,,11.5,7.0
LAGO MJOSA,2004-10-15,0.0015,,,,,,,0.086,,,,,0.476,,,,,,,0.0037,,,,,,,,,,,,,,11.6,,9.2,7.1
LAGO MJOSA,2004-10-28,0.0012,,,,,,,0.09,,,,,0.534,,,,,,,0.0035,,,,,,,,,,,,,,13.4,,8.7,7.2
LAGO MJOSA,2005-04-06,,,,,,,,,,,,,,,,,,,,0.0043,,,,,,,,,,,,,,,,,
LAGO MJOSA,2005-05-23,0.0003,,,,,,,0.1,,,,,0.512,,,,,,,0.0024,,,,,,,,,,,,,,17.5,,4.2,7.2
LAGO MJOSA,2005-06-14,0.0032,,,,,,,0.083,,,,,0.473,,,,,,,0.0037,,,,,,,,,,,,,,8.5,,9.2,7.2
LAGO MJOSA,2005-06-30,0.0021,,,,,,,0.064,,,,,0.404,,,,,,,0.0054,,,,,,,,,,,,,,8.3,,13.6,7.4
LAGO MJOSA,2005-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,
LAGO MJOSA,2005-07-14,0.0021,,,,,,,0.066,,,,,0.395,,,,,,,0.0032,,,,,,,,,,,,,,10.2,,17.5,7.5
LAGO MJOSA,2005-08-02,0.0023,,,,,,,0.047,,,,,0.34,,,,,,,0.0056,,,,,,,,,,,,,,9.2,,,7.2
LAGO MJOSA,2005-08-16,0.0026,,,,,,,0.042,,,,,0.245,,,,,,,0.003,,,,,,,,,,,,,,7.9,,15.9,7.3
LAGO MJOSA,2005-08-31,0.0031,,,,,,,0.054,,,,,0.328,,,,,,,0.0036,,,,,,,,,,,,,,9.1,,14.5,7.5
LAGO MJOSA,2005-09-15,0.0021,,,,,,,0.066,,,,,0.38,,,,,,,0.004,,,,,,,,,,,,,,11.3,,12.2,7.1
LAGO MJOSA,2005-09-28,0.0014,,,,,,,0.072,,,,,0.392,,,,,,,0.0021,,,,,,,,,,,,,,13.3,,11.1,7.3
LAGO MJOSA,2005-10-17,0.0018,,,,,,,0.066,,,,,0.349,,,,,,,0.0036,,,,,,,,,,,,,,12.3,,10.0,7.1
LAGO MJOSA,2005-10-28,0.0018,,,,,,,0.071,,,,,0.43,,,,,,,0.0032,,,,,,,,,,,,,,13.6,,8.6,7.2
LAGO MJOSA,2006-04-04,,,,,,,,0.096,,,,,0.501,,,,,,,0.0029,,,,,,,,,,,,,,,,1.5,
LAGO MJOSA,2006-05-22,0.0004,,,,,,,0.112,,,,,0.541,,,,,,,0.0034,,,,,,,,,,,,,,12.8,,4.0,7.1
LAGO MJOSA,2006-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,
LAGO MJOSA,2006-06-09,0.0022,,,,,,,0.1,,,,,0.552,,,,,,,0.0033,,,,,,,,,,,,,,8.5,,9.1,7.2
LAGO MJOSA,2006-06-22,0.0008,,,,,,,0.104,,,,,0.533,,,,,,,0.0025,,,,,,,,,,,,,,12.7,,6.2,7.1
LAGO MJOSA,2006-07-11,0.0022,,,,,,,0.091,,,,,0.526,,,,,,,0.004,,,,,,,,,,,,,,9.1,,13.0,7.2
LAGO MJOSA,2006-07-26,0.0022,,,,,,,0.072,,,,,0.432,,,,,,,0.0031,,,,,,,,,,,,,,9.1,,17.5,7.3
LAGO MJOSA,2006-08-09,0.0022,,,,,,,0.061,,,,,0.384,,,,,,,0.0043,,,,,,,,,,,,,,8.9,,20.7,7.3
LAGO MJOSA,2006-08-24,0.003,,,,,,,0.052,,,,,0.349,,,,,,,0.0031,,,,,,,,,,,,,,9.1,,7.8,7.3
LAGO MJOSA,2006-09-06,0.0033,,,,,,,0.065,,,,,0.398,,,,,,,0.0026,,,,,,,,,,,,,,8.2,,15.6,
LAGO MJOSA,2006-09-21,0.0016,,,,,,,0.074,,,,,0.446,,,,,,,0.0026,,,,,,,,,,,,,,9.8,,13.8,7.1
LAGO MJOSA,2006-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,
LAGO MJOSA,2006-10-11,0.0018,,,,,,,0.077,,,,,0.441,,,,,,,0.0029,,,,,,,,,,,,,,11.5,,,7.1
LAGO MJOSA,2006-10-25,0.0015,,,,,,,0.08,,,,,0.483,,,,,,,0.0023,,,,,,,,,,,,,,11.5,,11.3,7.1
LAGO MJOSA,2007-04-18,,,,,,,,0.107,,,,,0.638,,,,,,,0.0029,,,,,,,,,,,,,,12.8,,3.8,
LAGO MJOSA,2007-05-21,0.0003,,,,,,,0.108,,,,,0.574,,,,,,,0.003,,,,,,,,,,,,,,13.3,,4.8,7.1
LAGO MJOSA,2007-06-05,0.0019,,,,,,,0.103,,,,,0.608,,,,,,,0.0042,,,,,,,,,,,,,,7.6,,12.7,7.1
LAGO MJOSA,2007-06-26,0.0016,,,,,,,0.081,,,,,0.493,,,,,,,0.004,,,,,,,,,,,,,,8.8,,16.7,7.1
LAGO MJOSA,2007-07-17,0.0033,,,,,,,0.062,,,,,0.399,,,,,,,0.0028,,,,,,,,,,,,,,6.1,,17.2,7.0
LAGO MJOSA,2007-07-30,0.0023,,,,,,,0.063,,,,,0.388,,,,,,,0.0023,,,,,,,,,,,,,,7.3,,16.0,7.2
LAGO MJOSA,2007-08-14,0.0014,,,,,,,0.074,,,,,0.438,,,,,,,0.003,,,,,,,,,,,,,,8.6,,14.3,7.0
LAGO MJOSA,2007-08-27,0.002,,,,,,,0.065,,,,,0.38,,,,,,,0.003,,,,,,,,,,,,,,8.3,,15.5,7.1
LAGO MJOSA,2007-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
LAGO MJOSA,2007-09-11,0.0026,,,,,,,0.068,,,,,0.404,,,,,,,0.004,,,,,,,,,,,,,,9.7,,13.0,7.0
LAGO MJOSA,2007-09-25,0.002,,,,,,,0.078,,,,,0.494,,,,,,,0.003,,,,,,,,,,,,,,10.7,,10.8,7.0
LAGO MJOSA,2007-10-09,0.0019,,,,,,,0.08,,,,,0.00436,,,,,,,0.0056,,,,,,,,,,,,,,9.0,,,7.1
LAGO MJOSA,2007-10-23,0.0014,,,,,,,0.089,,,,,0.467,,,,,,,0.0026,,,,,,,,,,,,,,12.1,,8.1,7.2
LAGO MJOSA,2008-03-14,,,,,,,,0.105,,,,,0.548,,,,,,,0.0033,,,,,,,,,,,,,,,,3.7,
LAGO MJOSA,2008-05-21,0.0003,,,,,,,0.107,,,,,0.603,,,,,,,0.0047,,,,,,,,,,,,,,16.0,,4.8,7.0
LAGO MJOSA,2008-06-05,0.0016,,,,,,,0.098,,,,,0.539,,,,,,,0.0048,,,,,,,,,,,,,,8.2,,15.2,7.1
LAGO MJOSA,2008-06-25,0.0009,,,,,,,0.093,,,,,0.48,,,,,,,0.0043,,,,,,,,,,,,,,8.9,,11.0,7.1
LAGO MJOSA,2008-07-10,0.0024,,,,,,,0.077,,,,,0.454,,,,,,,0.0043,,,,,,,,,,,,,,7.2,,12.8,7.2
LAGO MJOSA,2008-07-30,0.0026,,,,,,,0.065,,,,,0.425,,,,,,,0.0055,,,,,,,,,,,,,,7.7,,20.1,7.2
LAGO MJOSA,2008-08-14,0.0021,,,,,,,0.06,,,,,0.399,,,,,,,0.0029,,,,,,,,,,,,,,9.0,,5.6,7.1
LAGO MJOSA,2008-08-28,0.0025,,,,,,,0.052,,,,,0.338,,,,,,,0.0039,,,,,,,,,,,,,,8.2,,16.3,7.1
LAGO MJOSA,2008-09-11,0.0024,,,,,,,0.069,,,,,0.422,,,,,,,0.0035,,,,,,,,,,,,,,9.0,,14.2,7.1
LAGO MJOSA,2008-09-24,0.003,,,,,,,0.059,,,,,0.381,,,,,,,0.004,,,,,,,,,,,,,,9.0,,13.0,7.2
LAGO MJOSA,2008-10-07,0.0028,,,,,,,0.067,,,,,0.444,,,,,,,0.0041,,,,,,,,,,,,,,9.4,,11.0,7.1
LAGO MJOSA,2008-10-21,0.0019,,,,,,,0.087,,,,,0.473,,,,,,,0.0027,,,,,,,,,,,,,,10.4,,7.7,7.1
LAGO MJOSA,2009-03-18,,,,,,0.458,,,,,,,0.557,,,,,,,0.0031,,,,,,,,,,,,,,,,2.4,
LAGO MJOSA,2009-05-12,0.0003,,,,,0.448,,,,,,,0.507,,,,,,,0.0031,,,,,,,,,,,,,,16.0,,3.8,7.0
LAGO MJOSA,2009-06-02,0.002,,,,,0.426,,,,,,,0.512,,,,,,,0.0036,,,,,,,,,,,,,,9.4,,7.6,7.3
LAGO MJOSA,2009-06-16,0.0008,,,,,0.425,,,,,,,0.503,,,,,,,0.0034,,,,,,,,,,,,,,12.4,,4.8,7.1
LAGO MJOSA,2009-07-01,0.002,,,,,0.339,,,,,,,0.463,,,,,,,0.0022,,,,,,,,,,,,,,8.8,,19.7,7.3
LAGO MJOSA,2009-07-22,0.0021,,,,,0.287,,,,,,,0.407,,,,,,,0.008,,,,,,,,,,,,,,7.3,,15.6,7.2
LAGO MJOSA,2009-08-11,0.0021,,,,,0.294,,,,,,,0.413,,,,,,,0.0092,,,,,,,,,,,,,,8.0,,15.4,7.3
LAGO MJOSA,2009-08-25,0.0026,,,,,0.281,,,,,,,0.424,,,,,,,0.008,,,,,,,,,,,,,,8.3,,15.1,7.2
LAGO MJOSA,2009-09-10,0.0018,,,,,0.318,,,,,,,0.416,,,,,,,0.0057,,,,,,,,,,,,,,7.7,,12.1,7.2
LAGO MJOSA,2009-09-21,0.0021,,,,,0.312,,,,,,,0.452,,,,,,,0.0065,,,,,,,,,,,,,,8.6,,13.0,7.1
LAGO MJOSA,2009-10-05,0.0019,,,,,0.337,,,,,,,0.457,,,,,,,0.0058,,,,,,,,,,,,,,8.2,,10.9,7.2
LAGO MJOSA,2009-10-20,0.0015,,,,,0.435,,,,,,,0.526,,,,,,,0.0052,,,,,,,,,,,,,,10.2,,8.6,7.2
LAGO MJOSA,2010-03-16,,,,,,0.479,,,,,,,0.551,,,,,,,0.0029,,,,,,,,,,,,,,,,0.2,
LAGO MJOSA,2010-05-19,,,,,,0.456,,,,,,,0.571,,,,,,,0.0027,,,,,,,,,,,,,,15.3,,3.9,7.0
LAGO MJOSA,2010-06-09,0.001,,,,,0.42,,,,,,,0.539,,,,,,,0.0043,,,,,,,,,,,,,,9.3,,6.9,7.1
LAGO MJOSA,2010-06-22,0.0039,,,,,0.396,,,,,,,0.532,,,,,,,0.0052,,,,,,,,,,,,,,8.2,,9.3,7.3
LAGO MJOSA,2010-07-14,0.005,,,,,0.384,,,,,,,0.486,,,,,,,0.0042,,,,,,,,,,,,,,8.0,,12.26,7.3
LAGO MJOSA,2010-07-27,0.0026,,,,,0.325,,,,,,,0.485,,,,,,,0.0062,,,,,,,,,,,,,,7.3,,16.3,7.3
LAGO MJOSA,2010-08-10,0.0026,,,,,0.295,,,,,,,0.45,,,,,,,0.0043,,,,,,,,,,,,,,8.0,,14.0,7.3
LAGO MJOSA,2010-08-25,0.0033,,,,,0.301,,,,,,,0.469,,,,,,,0.0045,,,,,,,,,,,,,,7.5,,16.0,7.4
LAGO MJOSA,2010-09-07,0.0042,,,,,0.269,,,,,,,0.423,,,,,,,0.0066,,,,,,,,,,,,,,7.1,,15.1,7.4
LAGO MJOSA,2010-09-21,0.003,,,,,0.323,,,,,,,0.439,,,,,,,0.004,,,,,,,,,,,,,,7.0,,13.5,7.3
LAGO MJOSA,2010-10-01,0.0025,,,,,0.337,,,,,,,0.457,,,,,,,0.0052,,,,,,,,,,,,,,7.5,,11.7,7.1
LAGO MJOSA,2010-10-19,0.0014,,,,,0.39,,,,,,,0.507,,,,,,,0.0038,,,,,,,,,,,,,,9.0,,9.0,7.2
LAGO MJOSA,2011-03-13,,,,,,0.477,,,,,,,0.592,,,,,,,0.0057,,,,,,,,,,,,,,,,0.2,
LAGO MJOSA,2011-05-18,0.0003,,,,,0.46,,,,,,,0.576,,,,,,,0.0033,,,,,,,,,,,,,,12.5,,4.4,7.0
LAGO MJOSA,2011-06-07,0.0022,,,,,0.448,,,,,,,0.585,,,,,,,0.0049,,,,,,,,,,,,,,7.2,,9.8,7.3
LAGO MJOSA,2011-06-23,0.0044,,,,,0.298,,,,,,,0.454,,,,,,,0.011,,,,,,,,,,,,,,4.1,,15.6,7.3
LAGO MJOSA,2011-07-05,0.0027,,,,,0.266,,,,,,,0.456,,,,,,,0.01,,,,,,,,,,,,,,4.3,,15.6,7.4
LAGO MJOSA,2011-07-25,0.0036,,,,,0.297,,,,,,,0.426,,,,,,,0.0064,,,,,,,,,,,,,,5.9,,14.2,7.4
LAGO MJOSA,2011-08-16,0.0032,,,,,0.238,,,,,,,0.401,,,,,,,0.0062,,,,,,,,,,,,,,6.1,,15.6,7.3
LAGO MJOSA,2011-08-30,0.0026,,,,,0.309,,,,,,,0.532,,,,,,,0.007,,,,,,,,,,,,,,6.1,,15.6,7.3
